Product: Discovery
Time,?CX,?CY,?F,?P1,?P2,?P3,?P4,?PUMP:ADLBO,?PUMP:AIDL:1,?PUMP:AIDL:2,?PUMP:AIDL:3,?PUMP:AIDL:4,?PUMP:APD:1,?PUMP:APD:2,?PUMP:APD:3,?PUMP:APD:4,?PUMP:APD:5,?PUMP:ATDL:1,?PUMP:ATDL:2,?PUMP:ATDL:3,?PUMP:ATDL:4,?PUMP:ATDL:5,?PUMP:ATLBO,?PUMP:SHG:SPOTIDX,?PUMP:SHG:SPOTTIME,?PX,?PY,?STAGEDAC,?STAGEPOS,?STP1:SPOT,?STP1:SPOTTIME,?STP1POS,?STP2POS,?VW,

19/11/2023 11:54:54,24000.00,24000.00,0.00,4481.00,16091.00,3911.00,2931.00,37987.00,147.90,713.39,672.95,7048.65,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.83,26000.00,30000.00,29136.00,32936.00,11.00,344.03,12176.00,1045.00,980.00
19/11/2023 11:55:14,24000.00,24000.00,0.00,4480.00,16087.00,3804.00,2839.00,38035.00,147.92,713.47,672.95,7051.16,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.98,8.00,291.84,26000.00,30000.00,29599.00,33259.00,11.00,344.04,11369.00,1231.00,1030.00
19/11/2023 11:55:34,24000.00,24000.00,0.00,4479.00,16093.00,3428.00,2436.00,37752.00,147.89,713.39,672.92,7051.85,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.01,8.00,291.84,26000.00,30000.00,29901.00,33477.00,11.00,344.04,10590.00,777.00,1080.00
19/11/2023 11:55:54,24000.00,24000.00,0.00,4478.00,16096.00,3607.00,2631.00,38372.00,147.92,713.43,672.95,7050.93,1.65,1.72,1.02,1.74,2.14,18.02,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.98,8.00,291.85,26000.00,30000.00,30440.00,33867.00,11.00,344.05,9854.00,947.00,1130.00
19/11/2023 11:56:14,24000.00,24000.00,0.00,4477.00,16088.00,3769.00,2778.00,38146.00,147.87,713.39,672.98,7051.39,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.01,8.00,291.86,26000.00,30000.00,31247.00,34444.00,11.00,344.05,9139.00,691.00,1180.00
19/11/2023 11:56:34,24000.00,24000.00,0.00,4476.00,16090.00,3643.00,2615.00,38199.00,147.89,713.45,672.87,7051.16,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.86,26000.00,30000.00,32131.00,35111.00,11.00,344.06,8466.00,883.00,1230.00
19/11/2023 11:56:54,24000.00,24000.00,0.00,4475.00,16092.00,3365.00,2259.00,38144.00,147.91,713.45,672.95,7051.16,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.87,26000.00,30000.00,32927.00,35713.00,11.00,344.07,7847.00,780.00,1280.00
19/11/2023 11:57:14,24000.00,24000.00,0.00,4476.00,16090.00,3364.00,2257.00,38070.00,147.88,713.49,672.90,7051.39,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.87,26000.00,30000.00,32941.00,35724.00,11.00,344.07,7847.00,780.00,1280.00
19/11/2023 11:57:34,24000.00,24000.00,0.00,4476.00,16092.00,3360.00,2254.00,38144.00,147.91,713.41,672.92,7051.39,1.65,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.88,26000.00,30000.00,32927.00,35729.00,11.00,344.08,7847.00,780.00,1280.00
19/11/2023 11:57:54,24000.00,24000.00,0.00,4476.00,16093.00,3641.00,2613.00,38195.00,147.90,713.45,672.92,7051.39,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.88,26000.00,30000.00,32066.00,35122.00,11.00,344.08,8466.00,883.00,1230.00
